,2,3,4,5,6,7,8,9,10,11,12,13,14,15,20
max_Cv,0.545464055,0.636132844,0.70968829,0.771033304,0.823491439,0.869223158,0.90969063,0.945924463,0.978679101,1.008524364,1.035900023,1.061153911,1.084565589,1.106363306,1.086496783
temp_at_max_Cv,1.469946263,1.892921348,2.218436737,2.485476307,2.713531998,2.914298974,3.092574499,3.253786028,3.401563263,3.537127504,3.662921348,3.780166097,3.890083048,3.993893503,4.434904739
inv_temp_at_max_Cv,0.680296978,0.528283967,0.450767869,0.40233737,0.368523386,0.343135694,0.323355185,0.307334284,0.293982479,0.282715282,0.273006135,0.26453864,0.257063921,0.25038224,0.225483986
