,2,3,4,5,6,7,8,9,10,11,12
max_Cv,0.21961436535797693,0.3411635170652149,0.4258229498016833,0.49090902411241727,0.5437806395068051,0.5882661382963,0.6266206443957005,0.6597913965388535,0.690078448633034,0.7172224267437695,0.7417068857624103
temp_at_max_Cv,1.6678065461651197,2.1089399120664387,2.4577430385930628,2.7484123106985834,3.001465559355154,3.2254518808011725,3.427210552027357,3.610161211529067,3.7777234978016607,3.935286761918083,4.0809668792285905
inv_temp_at_max_Cv,0.5995899238429994,0.4741718786194116,0.4068773603657325,0.363846427301813,0.3331705729166667,0.3100340780007573,0.2917824816477799,0.2769959404600812,0.26470968576231735,0.2541110878315241,0.24503996959392774
