,P1.0,P1.1,P1.2,P1.3,P1.4,P1.5,P1.6,P1.7,P1.8,P1.9,P2.0
a1,0.9931275594209378,0.9833465635609199,0.969953510649567,0.9535405667186303,0.9331189032948645,0.9087537208063093,0.8809734592993121,0.8498564646055421,0.8161374949993371,0.7807539496381188,0.7442527370824682
a2,-0.6029087702348183,-0.6516613520781268,-0.6828746844260825,-0.7095798616320027,-0.7173658183714663,-0.7062358890017726,-0.6814390785285235,-0.6406266188246961,-0.5874240318949507,-0.5276788708599798,-0.45999124342860126
a3,-0.15385681534196582,-0.0948768316459405,-0.05003538983481044,-0.006628066208710898,0.021764045909086878,0.03508460072053155,0.03796643945046267,0.028168801321975526,0.008479856813327953,-0.016163888539397767,-0.04758814349682705
