,P1.0,P1.1,P1.2,P1.3,P1.4,P1.5,P1.6,P1.7,P1.8,P1.9,P2.0
a1,0.9967559986400671,0.9839952771457033,0.9687541170407501,0.9512640570649329,0.9298621074659679,0.9050445557596035,0.8776344006828518,0.847135419544988,0.8146062532158561,0.7808514373682629,0.7459965230231048
a2,-0.6288254904799451,-0.6563769121533121,-0.6746790761597786,-0.6945803913474691,-0.6965096030540082,-0.6832028820560316,-0.6612286892822544,-0.6245413253736026,-0.5784277303417371,-0.5279118817360824,-0.46927887681180747
a3,-0.13150157525598768,-0.09103859946273442,-0.05748443459795936,-0.01964561074409248,0.003924083205247735,0.015584047562775443,0.020911293107549744,0.01464788306548467,0.0008425088473453143,-0.016248745669024366,-0.04027557620117116
