,P1.0,P1.05,P1.1,P1.2,P1.3,P1.4,P1.5,P1.6,P1.7,P1.8,P1.9,P2.0
a1,2.2250807497412278e-05,2.2341235458653248e-05,2.2453042071894796e-05,2.4937054699643458e-05,2.369986094932078e-05,0.0684813151833286,0.16394146617099264,0.25583698599653,0.3363307383180762,0.41086671567040556,0.47814946160689314,0.5390668282899894
a2,-0.9999900169231325,-0.9999886258289653,-0.9999870779421179,-0.9999829035274898,-0.9999815693278427,-0.9449244474680043,-0.8684062174528868,-0.7980839826913166,-0.7371600490431743,-0.6849586911127619,-0.6442026090216051,-0.6122660842945189
a3,3.257929302993046e-05,3.0258440570935637e-05,2.7877795221621562e-05,2.6171470158381066e-05,2.0919465620088463e-05,0.059357700452110536,0.15127411365476973,0.25694315464975503,0.3643295848582622,0.48651722576084167,0.6241822864625861,0.7810208134613801
