,P1.0,P1.1,P1.2,P1.3,P1.4,P1.5,P1.6,P1.7,P1.8,P1.9,P2.0
a1,0.939769292106525,0.911870512190244,0.9430335264913036,0.9802516067397401,1.0071508383966876,1.0219496260963903,1.0298539962980084,1.0219001816909437,1.0021077081300584,0.9759881183188147,0.9364995460316756
a2,1.007834371228246,0.9817321576679199,0.9657378787789269,0.9497567147170661,0.931099256417734,0.9090387630928886,0.8841970640843934,0.8530741162586475,0.8153537270111268,0.7715696508940358,0.7167285843726154
a3,-0.8109549726621194,-0.8048274255021456,-0.7676926426529713,-0.7261477490851942,-0.689008188111776,-0.6568080047661472,-0.6266481063104541,-0.600973670347826,-0.5768348399278453,-0.5510118474139288,-0.523159092381463
