,P1.0,P1.1,P1.2,P1.3,P1.4,P1.5,P1.6,P1.7,P1.8,P1.9,P2.0
infty,1.0536712127723509e-08,0.07757811885598892,0.15888612199670032,0.218395653335115,0.2705232631871673,0.318849714567111,0.3648931282987995,0.4096299277916652,0.45295040434973943,0.4950618454240004,0.5358347733458801
1,1.1530974050343124,1.1819877954366353,1.1887714201395891,1.1957464156702309,1.200200283064288,1.202360194108253,1.2036622046070522,1.2024896968311716,1.2000106755474598,1.197054107851964,1.1925459753922276
