,P1.0,P1.05,P1.1,P1.2,P1.3,P1.4,P1.5,P1.6,P1.7,P1.8,P1.9,P2.0
infty,6.558089214998374e-05,0.00011596429906631127,0.00028620986816206816,0.00024025060725196671,0.02245393263033056,0.10227528876485095,0.16445805476694209,0.24306553232508027,0.35131511404687804,0.4143693836456848,0.4939151459104166,0.5516534477024553
1,-0.9775896342594134,-1.6065614420193057,-4.441457445359397,2.954096570488008,1.5378739151102245,1.4605832749263064,1.2151778034745346,1.1335736340855316,1.6647592119337178,1.3197796356486573,4.924906151508687,-13.672262910313066
