P1.0,P1.05,P1.1,P1.2,P1.3,P1.4,P1.5,P1.6,P1.7,P1.8,P1.9,P2.0
0.0,41.02835671041511,20.001048258976425,9.695783006039262,6.289980119975347,4.642782412323221,3.6649665359263484,3.028432279667221,2.5846304128430884,2.260974101423106,2.0164360573972413,1.8280349027834961
0.0,3.444265304501453,1.9146624317217036,1.0263422289377488,0.7723485737239381,0.5852300037828028,0.500844999859098,0.41545845752818655,0.3519878445792779,0.2891773218714783,0.23209098324633404,0.185639362363451
