,P1.0,P1.1,P1.2,P1.3,P1.4,P1.5,P1.6,P1.7,P1.8,P1.9,P2.0
infty,0.02502420778341159,0.036396209222473226,0.050160548679485883,0.06763358712079284,0.08779412894223702,0.11061973960045693,0.13667649788012254,0.16566221915353121,0.19754366566145032,0.2324664396958352,0.2747389940897285
1,1.435066334064634,1.4355131175832383,1.4359605392478338,1.4359653024338772,1.435572859566324,1.4346369442610183,1.433834517524138,1.4319742443890995,1.4296976711377882,1.4273105343289334,1.4205232350415464
