,P1.0,P1.1,P1.2,P1.3,P1.4,P1.5,P1.6,P1.7,P1.8,P1.9,P2.0
a1,0.8233632585302373,0.7654644893902397,0.734197918145988,0.6675821376175769,0.6113530082322692,0.5718523549990775,0.5792437144978104,0.5875621715524759,0.6279916321656854,0.6888315119849985,0.7483522488897089
a2,0.37756786614238913,0.5018086052752685,0.5874105987077025,0.7868303039303355,0.9988805285424269,1.1752867946566659,1.12902843584795,1.0608290049902345,0.860175490779565,0.6362439594301973,0.4579749071506112
a3,-0.12501064196218356,-0.2166584878736569,-0.28090046494814075,-0.5069480001775951,-0.8086220826248786,-1.0864298101052987,-0.8932410727126069,-0.6496104341262153,-0.21792633380076712,0.12586959986676635,0.32945945813670613
