,P1.0,P1.1,P1.2,P1.3,P1.4,P1.5,P1.6,P1.7,P1.8,P1.9,P2.0
a1,0.47518175462754286,0.47012039922038096,0.4643625179690855,0.4601891674204486,0.45660560263617794,0.45404457748412697,0.45243450016223213,0.4525677793367452,0.4539644082389202,0.45633808053488134,0.45999660919695134
a2,2.511984411078319,2.333799142255422,2.1974695722445867,2.083651647763118,1.9884674312480468,1.9058412358678534,1.8340607633175614,1.7682037906444208,1.7087502527921263,1.6555197305249343,1.6063232648591128
