,P1.0,P1.1,P1.2,P1.3,P1.4,P1.5,P1.6,P1.7,P1.8,P1.9,P2.0
a1,1.0124098879664132,0.9748905082407142,0.9441085496609909,0.9059007631164696,0.8741595708527932,0.8496498115861945,0.8211065043951925,0.7788780641124853,0.7362761132156411,0.6939836612363839,0.6485725380331044
a2,0.18365684112987593,0.23228989120525328,0.2737581875249258,0.330654926130963,0.3784984196689213,0.4123674476838793,0.4548154962235431,0.5299831158910803,0.6142197079520594,0.7083529674707306,0.8204898486052674
a3,0.11561645725160678,0.14589863995907396,0.15461159668136729,0.1829144291617414,0.18303303665127457,0.13157635363499273,-0.0002669859114780267,-3.412638257473183e-05,3.411568732069077e-05,-2.977920391274311e-05,4.258542555679319e-05
