,P1.0,P1.05,P1.1,P1.2,P1.3,P1.4,P1.5,P1.6,P1.7,P1.8,P1.9,P2.0
infty,0.0,0.025936594907442385,0.04934893879639024,0.10252089275485368,0.15865486717034916,0.21571318786990296,0.2737066161851195,0.3315365876621976,0.3883699854849264,0.4436378698841408,0.49679545548986725,0.5472783208207591
infty_err,0.0,0.002860988132949077,0.0074251035021455775,0.017145555680846816,0.02903575136815792,0.04194486501783157,0.05636273909366757,0.06870391964874611,0.07853565399650814,0.087922090509991,0.09393550300965736,0.09662713543442181
