,P1.0,P1.1,P1.2,P1.3,P1.4,P1.5,P1.6,P1.7,P1.8,P1.9,P2.0
a1,0.8233632442330913,0.7601016896319766,0.7246985314475013,0.6597011352802383,0.6047140941081176,0.5664527584625068,0.5752704316319122,0.5855593821855418,0.6259185870288552,0.6878893926752992,0.7394907974985504
a2,0.3775678881679129,0.5107945942487576,0.6066310572299101,0.8071672843075248,1.020758836509099,1.1954874275068814,1.1413839817284874,1.0639463713744917,0.8639331652519227,0.637180493310726,0.47730626535663656
a3,-0.12501065932814356,-0.22451897362723633,-0.3008739380419128,-0.5340083266924393,-0.8450223703686728,-1.1238467351536097,-0.911230346925527,-0.6486394083910988,-0.2183125562135122,0.12722548438645656,0.3219399066837515
