,P1.0,P1.1,P1.2,P1.3,P1.4,P1.5,P1.6,P1.7,P1.8,P1.9,P2.0
infty,0.09779013878739479,0.13384969878957728,0.17472287101213524,0.2165452326113177,0.2623362988094545,0.3088869482166691,0.3556419788045632,0.40296175653090666,0.45018639876830907,0.49918822979349536,0.5478620807779944
1,1.1997165664823275,1.1997325822622833,1.1997885629571512,1.1996212860593447,1.1993363403584796,1.1991747418509437,1.199269743030539,1.1994033333237377,1.1996701652885733,1.1997230773425132,1.199661268556081
