,P1.0,P1.1,P1.2,P1.3,P1.4,P1.5,P1.6,P1.7,P1.8,P1.9,P2.0
a1,1.1050550308065057,1.0280922068987355,0.9616307939661193,0.8863469780945523,0.8254288806041739,0.7772713190504603,0.7334421680213838,0.7050180182852154,0.6864632571241841,0.6723874061162992,0.6716752480477031
a2,0.13704169641694064,0.17978169679000253,0.21978766196737354,0.2714970372704159,0.3155533546493183,0.3494656548298627,0.3803617333344793,0.3914997805614004,0.3878518137889209,0.3758744820187988,0.3433441252230833
a3,0.007000839301960526,0.005169813817550392,0.006115837189748516,0.0038441509281076447,0.009414228039822984,0.02684485728130926,0.053410889805464726,0.10182805605892242,0.16767242266149054,0.24549809312395102,0.3368398563482958
