,P1.0,P1.1,P1.2,P1.3,P1.4,P1.5,P1.6,P1.7,P1.8,P1.9,P2.0
infty,0.028489717537819703,0.0385444848971037,0.05233430720997871,0.06874045568081522,0.08996196473058629,0.11579096431999887,0.14528457981442952,0.17985019110515285,0.2183649589188089,0.2600658122367434,0.305427557174576
1,1.4364219804559215,1.4363010146215052,1.436674268939383,1.436368590867882,1.4363245499329176,1.4363215443553397,1.4366734164942374,1.4368970082913586,1.4373202547931234,1.4379197543328976,1.4383343061721514
