,P1.0,P1.1,P1.2,P1.3,P1.4,P1.5,P1.6,P1.7,P1.8,P1.9,P2.0
infty,1.6771138841034455e-09,3.1897073280252796e-13,3.278201643654516e-10,1.938434271721681e-10,6.036344894220169e-11,0.335612426998996,0.3764285325766715,0.4188357219778064,0.46170034002861543,0.504336199689223,0.5472017923489259
1,1.192505185064472,1.1925747879158406,1.193006549992193,1.1932084380601848,1.193271779038479,1.1972532880692457,1.1977520559737345,1.1981548476304065,1.1986672226005433,1.199250384329964,1.1996544486936014
