,P1.0,P1.05,P1.1,P1.2,P1.3,P1.4,P1.5,P1.6,P1.7,P1.8,P1.9,P2.0
infty,0.0,0.024508325242662443,0.049997379917722566,0.10313762222409142,0.15898301398154233,0.21538808215713043,0.27285379379440305,0.3302038521551876,0.38690251165821976,0.44228724047624934,0.4959244782535693,0.5470355070777526
1,1.1713485252615459,1.1769567701243773,1.1815847887058508,1.190856316678427,1.1885452428058587,1.192763506101159,1.1868196907807147,1.1767500675148896,1.1619811035840628,1.1428688461998784,1.1179765831328874,1.0901272627904501
