,P1.0,P1.05,P1.1,P1.2,P1.3,P1.4,P1.5,P1.6,P1.7,P1.8,P1.9,P2.0
a1,0.4792730364045489,0.47183452541936294,0.470561202941005,0.46223725045136127,0.4594093482358981,0.45439285614201486,0.45568453740758585,0.46129697095220207,0.4730124203765263,0.49247736768061284,0.5242637271200883,0.5708939509800899
a2,2.44401088194172,2.397046091823261,2.309398547851745,2.2003681748381125,2.077546166529449,1.9923859145881997,1.8929846185810668,1.795518034328745,1.6966952131436697,1.5963081437121478,1.4896912299853462,1.3818499265713116
a1_err,0.03745691991550358,0.035863268644642274,0.03753977964706034,0.03573371939896336,0.03730356254315892,0.03514256826042622,0.035990859530485385,0.03501018179293496,0.03444566667263642,0.03283255733619057,0.030869250266846632,0.029302280508162238
a2_err,0.33831087484511047,0.30692083758153416,0.29276933525548815,0.24469127225826318,0.21940484385809045,0.18222836947987625,0.16114328429183142,0.13351779489785803,0.11037526443527422,0.08696761161105936,0.06570186885024641,0.048629930678068686
