,P1.0,P1.05,P1.1,P1.2,P1.3,P1.4,P1.5,P1.6,P1.7,P1.8,P1.9,P2.0
infty,0.016979404186474555,0.11403428699688542,0.12963754817784973,0.1648663543832774,0.20106425772687217,0.24238238563466113,0.288786052404071,0.34043264579702326,0.3929649079303452,0.4469962799279196,0.5004355760710506,0.5510013515230202
1,0.9291054619258226,1.050848628800765,1.0527373741268582,1.058335532453499,1.0628631624457756,1.067034725800472,1.072811614277987,1.0878447415573091,1.0999205704596342,1.117737330459714,1.1433101242204684,1.1665159385243955
