,P1.0,P1.1,P1.2,P1.3,P1.4,P1.5,P1.6,P1.7,P1.8,P1.9,P2.0
infty,0.08304314875840536,0.12959036977399097,0.17466292050302676,0.21811306651039358,0.26310196569486644,0.3093237070132863,0.35598845367959947,0.4033457684506601,0.4507465356923518,0.49748891852717375,0.5434837637450581
1,1.2009957791482633,1.200209976951481,1.1997965989026653,1.1992883649559625,1.1989643565543064,1.1988146035338139,1.1989929949546165,1.1991724211436312,1.199533148558528,1.200029138314946,1.200447565666015
