,P1.0,P1.1,P1.2,P1.3,P1.4,P1.5,P1.6,P1.7,P1.8,P1.9,P2.0
infty,0.013098397943904218,0.021903892279421747,0.03767510585440867,0.05156536901038242,0.07252663585574803,0.09813186170924426,0.12958414344713892,0.1655149171765491,0.20686695524256085,0.2523941106844929,0.3019164641188641
1,1.2177595993648977,1.2089868882647774,1.240710666077491,1.213983185860401,1.2106306464556675,1.2101364788001012,1.2380104913048413,1.255430763701704,1.2895317141466875,1.3365275625030535,1.3742166514844103
