,P1.0,P1.05,P1.1,P1.2,P1.3,P1.4,P1.5,P1.6,P1.7,P1.8,P1.9,P2.0
a1,0.47927303178993175,0.47472622506902556,0.4705612079280441,0.46223725395271786,0.4594093457934987,0.45439285579856165,0.45568469523361044,0.46129698074831393,0.4730124160608215,0.49247735517532043,0.5242637258733375,0.5708939509800899
a2,2.4440109239756995,2.374325592974269,2.3093985099544625,2.2003681508806388,2.077546181144059,1.9923859162244022,1.8929836684053187,1.795517996288094,1.6966952271325535,1.5963081761317042,1.4896912325509937,1.3818499265713116
