,P1.0,P1.1,P1.2,P1.3,P1.4,P1.5,P1.6,P1.7,P1.8,P1.9,P2.0
a0,-0.11102782227418026,-0.06204669694005039,-0.013548281837274821,0.034970709917410595,0.08723652752049281,0.12817063319283833,0.13482582877482743,0.13388047957375787,0.040096634038799275,-0.14358082740854836,-0.13508130518836997
a1,0.9506080750506443,0.9577908386173197,0.9629174411861098,0.9674757622769001,0.9718305028845731,0.9704638463560935,0.9539389671908446,0.9307093139576585,0.8438709994433292,0.6625888609586721,0.6327313559212995
a2,-0.8245545485234601,-0.7641096473262631,-0.6986076963529406,-0.6431823706805796,-0.5764321737043429,-0.5238493805109697,-0.516043136148502,-0.5046500277746675,-0.5537400217292614,-0.5686251379749402,-0.49490026758639444
a3,0.056968572637745254,0.009902177057733998,-0.033317162713725076,-0.060547774949895106,-0.08910564570523917,-0.10381818403527676,-0.09485764079518035,-0.08692417522940986,-0.02805584171915969,0.08046133566779429,0.03230390024888843
