,P1.0,P1.1,P1.2,P1.3,P1.4,P1.5,P1.6,P1.7,P1.8,P1.9,P2.0
infty,0.14446869202473908,0.17621582248956977,0.21329081586539128,0.2495341296659365,0.2896094235955866,0.33205394626040763,0.37345189790444655,0.41279222246177577,0.45223529853380656,0.49158538537858887,0.53214718282355
1,1.192615561712549,1.1928979371449036,1.1936740315064385,1.1939981155676922,1.194358178891746,1.194799023756467,1.1945584465282264,1.1916702871335951,1.1885114121815958,1.1855690468692563,1.180719721250376
