P1.0,P1.05,P1.1,P1.2,P1.3,P1.4,P1.5,P1.6,P1.7,P1.8,P1.9,P2.0
0.0,32.43598586241596,16.200101025632204,8.130330721801489,5.48147807825344,4.174105275072074,3.3990101289965837,2.8919718040078646,2.5351032241676967,2.2722031557896143,2.069921072697974,1.91179844251075
0.0,2.672579180021281,1.4293101242568127,0.7930012785684698,0.5692951437514517,0.46620440741211633,0.3522128604707363,0.3399013615840397,0.29985750221102747,0.24813188050715154,0.21980135380889618,0.38363177702585566
