,P1.0,P1.05,P1.1,P1.2,P1.3,P1.4,P1.5,P1.6,P1.7,P1.8,P1.9,P2.0
a1,0.6097340438945612,0.6072179885487097,0.6089099761210005,0.6110789704233095,0.6195009909472053,0.6379228307553915,0.6689362246313594,0.727959829417692,0.8256406957158399,0.9889283678407208,1.4002510873887017,2.718583345087948
a2,1.6037324872590961,1.563027489466149,1.510962525202152,1.431585688865909,1.3539270422744467,1.2727923623835662,1.1892407978790362,1.088518295014934,0.9794318296030042,0.8627997759222725,0.6964358329089431,0.4860326788188646
a1_err,0.11433647301734277,0.1120642529334269,0.1044716806999826,0.09319843651066527,0.09844010849535717,0.10511462002443578,0.002831969212523854,0.10888382223430884,0.10719229740511386,0.0018183198729291184,0.15051280771315137,0.31277912577911055
a2_err,0.5312184030763004,0.48191724064409225,0.40992190162838515,0.30734561083458445,0.2688984700649635,0.2349034605144479,0.004362250562750412,0.14704034080371012,0.1024840732502888,0.001304897294115397,0.04881761902929892,0.03193857814861014
