,P1.0,P1.05,P1.1,P1.2,P1.3,P1.4,P1.5,P1.6,P1.7,P1.8,P1.9,P2.0
a1,0.5629365579293677,0.5604835848764618,0.5596570504411301,0.5609387922178293,0.5667788276315233,0.5809970456110057,0.6089826587015793,0.6533160063893307,0.7284306754718324,0.8574000108092613,1.1123120710481742,1.7221227895832965
a2,1.8523961739845243,1.7901660106542445,1.7283397021271802,1.61583891553293,1.5146501624198176,1.4144993482287325,1.308071954445772,1.2014688691357978,1.0855994766317223,0.9588378714600958,0.8107649515713169,0.6341373191667518
a1_err,0.1048079990374677,0.10400310526644398,0.10606308900703458,0.10561176326706538,0.10870272854554228,0.1128592676708406,0.11610677725751026,0.12740309502109623,0.14642213879091337,0.17787705365300174,0.2621306412297868,0.5147893054673226
a2_err,0.5927370380549409,0.5350437958448085,0.4974137386717868,0.4118821073558345,0.35436191408634676,0.30014163132915334,0.2459619533325619,0.2092869642566087,0.17649798874659706,0.14555506204328314,0.1260890227909013,0.11194048425203068
