,P1.0,P1.05,P1.1,P1.2,P1.3,P1.4,P1.5,P1.6,P1.7,P1.8,P1.9,P2.0
infty,0.0,0.03095986770290413,0.06192506864420864,0.12302388091079548,0.18212171016023695,0.23884320764973996,0.29314549864435224,0.34498010711435007,0.3939096164125495,0.43994974874751525,0.4834882971690528,0.5241249892534965
infty_err,0.0,0.003453354594858831,0.007362894222351819,0.01668020266976876,0.02669383170823042,0.03697690129735595,0.042539693815085544,0.05681545102752139,0.06415024640935763,0.06922726940724167,0.07385046011245483,0.06546836428122305
