,P1.0,P1.05,P1.1,P1.2,P1.3,P1.4,P1.5,P1.6,P1.7,P1.8,P1.9,P2.0
infty,0.0,0.03050595271633375,0.06119591887094454,0.12167707404052538,0.18051443110886933,0.23733340750199772,0.29156641197285865,0.3437980122555282,0.39317252422224924,0.43903575639361286,0.4837595289082945,0.5248514139061285
infty_err,0.0,0.0062958998076456385,0.012847998601896324,0.026210081731344897,0.045022115066753216,0.06667151905546409,0.0020163973487754006,0.09770590378964478,0.09976739390372608,0.0016332317852189027,0.10704134894676981,0.1274215558049454
