,P1.0,P1.05,P1.1,P1.2,P1.3,P1.4,P1.5,P1.6,P1.7,P1.8,P1.9,P2.0
a1,0.48349498228901594,0.4872229369844823,0.4910508726523837,0.5016068769305049,0.5152836243458924,0.5353998670181054,0.5684355816424148,0.6159292485407479,0.6932091895998072,0.8231191960381907,1.0769071019866625,1.6969739317936408
a2,2.4106487839044166,2.2529072837230673,2.1182154427888515,1.8894298172965485,1.7078921770286954,1.552230366607643,1.4039625931755675,1.2689888938570415,1.1316277990122123,0.9889046085855334,0.8288162629490616,0.6399903050459793
