P1.0,P1.05,P1.1,P1.2,P1.3,P1.4,P1.5,P1.6,P1.7,P1.8,P1.9,P2.0
0.0,32.29987962468579,16.14854891393847,8.12850312148013,5.490833570144745,4.186847136412962,3.4112753039855224,2.8987178662696964,2.538653433006519,2.272986864629157,2.0683023888173815,1.9079418468947364
0.0,3.602823461187848,1.920063394373368,1.1021037416828752,0.8047990935863012,0.6481935778441548,0.49502587493782974,0.47739553550273783,0.4134330224240279,0.357660561199929,0.3159230201852132,0.23832069529407718
