,P1.0,P1.05,P1.1,P1.2,P1.3,P1.4,P1.5,P1.6,P1.7,P1.8,P1.9,P2.0
infty,0.0,0.030829955477281054,0.061728010116589786,0.12299622662562784,0.18243254569735132,0.2395722997146336,0.2942033009755132,0.34578483739507465,0.3944612552525593,0.4401014924444507,0.48311020801222204,0.5230676925788829
infty_err,0.0,0.0025402495080329573,0.005446167876994833,0.01199658025124084,0.018947072458385034,0.026757749184677743,0.03048598923331508,0.04064103836794608,0.0466577319579925,0.04806049611188762,0.05130064095708542,0.10496158169546299
