,P1.0,P1.05,P1.1,P1.2,P1.3,P1.4,P1.5,P1.6,P1.7,P1.8,P1.9,P2.0
a1,0.4834918103742722,0.4871955554314437,0.4908930056027595,0.5016083797265571,0.5152841700991895,0.5353763346977285,0.5684364848161171,0.6158847503918933,0.6932002554391282,0.8231105902573865,1.0773193601964335,1.697055493589368
a2,2.4106679652695786,2.2530952568218376,2.119164635778224,1.8894230118626925,1.7078903703629427,1.5522999547904626,1.403960676635878,1.2690692142067692,1.1316406783605448,0.9889125780900304,0.8286070510519853,0.6399721985434057
a1_err,0.054111944897373324,0.047570875485664944,0.04644727654272061,0.04685166029080171,0.04468187065363055,0.04344751167262418,0.044591935539908076,0.0462375830110468,0.050818906926176605,0.06515892200482754,0.08733279672900458,0.17359602755886774
a2_err,0.40563338357043843,0.31526101890539004,0.27590373194785833,0.2226300914271651,0.17136582904515332,0.13386898332050262,0.1061920774816334,0.08430506980960839,0.06650393285292935,0.05761257344776555,0.044400505684322814,0.03870120338233411
